DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,YEAR,MO,DY,HR,T2M,QV2M,WS10M,PRECTOTCORR,ALLSKY_SFC_UV_INDEX
3/26/2007 1:00,0.297733333,0.100566667,243.1028333,1.306666667,0,0,0,2007,3,26,1,0.12,4.21,2.27,0,0
3/26/2007 2:00,0.3271,0.150533333,247.1525,1.49,0,0.5,0,2007,3,26,2,0.52,4.09,2.33,0,0
3/26/2007 3:00,0.2736,0.0687,245.5456667,1.223333333,0,0.083333333,0,2007,3,26,3,0.24,3.85,2.55,0,0
3/26/2007 4:00,0.278433333,0.0718,244.1935,1.19,0,0,0,2007,3,26,4,-0.37,3.66,2.22,0,0
3/26/2007 5:00,0.323566667,0.139133333,241.8771667,1.51,0,0.566666667,0,2007,3,26,5,-0.67,3.6,1.79,0,0
3/26/2007 6:00,0.584533333,0.067533333,243.254,2.56,0,0,0.95,2007,3,26,6,0.27,3.72,2.31,0,0.02
3/26/2007 7:00,2.5576,0.137566667,240.3296667,10.62,0,0.55,17.71666667,2007,3,26,7,2.51,4.03,2.35,0,0.23
3/26/2007 8:00,1.576366667,0.072,239.3686667,6.543333333,0,0,17.56666667,2007,3,26,8,4.96,4.46,2.05,0,0.85
3/26/2007 9:00,1.8652,0.127566667,239.1195,7.846666667,0,0.183333333,17.53333333,2007,3,26,9,7.55,4.88,1.62,0,1.75
3/26/2007 10:00,1.599166667,0.093433333,239.4008333,6.78,0,0.383333333,17.56666667,2007,3,26,10,9.86,5.19,1.24,0,2.38
3/26/2007 11:00,1.565566667,0.058033333,238.6758333,6.63,0,0,17.45,2007,3,26,11,11.73,5.37,1.21,0,2.77
3/26/2007 12:00,1.0038,0.1229,239.1633333,4.433333333,0,0.566666667,6.3,2007,3,26,12,12.95,5.49,1.2,0,2.67
3/26/2007 13:00,1.2699,0.1688,240.8456667,5.346666667,0,0,12.51666667,2007,3,26,13,13.65,5.43,0.99,0,2.15
3/26/2007 14:00,0.8842,0.1214,244.0801667,3.736666667,0,0.45,9.466666667,2007,3,26,14,13.74,5.43,0.71,0,1.38
3/26/2007 15:00,0.293733333,0.091633333,244.0036667,1.306666667,0,0.133333333,0,2007,3,26,15,13.51,5.37,0.52,0,0.55
3/26/2007 16:00,0.308466667,0.114566667,244.8396667,1.39,0,0,0,2007,3,26,16,12.72,5.8,0.27,0,0.1
3/26/2007 17:00,0.321033333,0.135066667,241.7981667,1.426666667,0,0.583333333,0,2007,3,26,17,10.83,5.19,0.24,0,0.02
3/26/2007 18:00,0.375466667,0.1124,239.7065,1.686666667,0,0,0,2007,3,26,18,9.23,4.82,0.55,0,0
3/26/2007 19:00,0.922533333,0.2728,237.7176667,4.026666667,0,0.583333333,0,2007,3,26,19,8.32,4.76,0.86,0,0
3/26/2007 20:00,2.165733333,0.0931,235.3693333,9.216666667,6.966666667,0,9.583333333,2007,3,26,20,8.04,4.7,1.2,0,0
3/26/2007 21:00,1.7705,0.079333333,236.7941667,7.51,2.466666667,0.333333333,9.133333333,2007,3,26,21,7.31,4.64,1.49,0,0
3/26/2007 22:00,1.384466667,0.071833333,241.2871667,5.763333333,8.7,0.233333333,0,2007,3,26,22,6.58,4.64,1.68,0,0
3/26/2007 23:00,0.388366667,0.089866667,243.2276667,1.626666667,0,0,0,2007,3,26,23,6.03,4.64,1.62,0,0
3/27/2007 0:00,0.308833333,0.1009,239.6381667,1.37,0,0.583333333,0,2007,3,27,0,5.56,4.7,1.29,0,0
3/27/2007 1:00,0.264366667,0.046666667,237.9946667,1.17,0,0,0,2007,3,27,1,5.69,4.7,0.89,0,0
3/27/2007 2:00,0.468466667,0.114766667,241.9566667,2.033333333,0,0.566666667,2.5,2007,3,27,2,5.05,4.76,0.43,0,0
3/27/2007 3:00,0.733933333,0.057333333,241.5028333,3.083333333,0,0,7.633333333,2007,3,27,3,3.98,4.7,0.7,0,0
3/27/2007 4:00,0.292166667,0.081166667,241.5171667,1.3,0,0.233333333,0,2007,3,27,4,2.97,4.7,1.31,0,0
3/27/2007 5:00,0.284866667,0.0725,240.2041667,1.24,0,0.333333333,0,2007,3,27,5,1.8,4.64,1.84,0,0
3/27/2007 6:00,0.594533333,0.076333333,241.755,2.626666667,0,0,0,2007,3,27,6,3.55,4.76,2.02,0,0.05
3/27/2007 7:00,1.284933333,0.1318,240.7371667,5.37,0,0.566666667,7.533333333,2007,3,27,7,6.11,5.07,2.65,0,0.3
3/27/2007 8:00,1.329233333,0.049733333,238.9023333,5.476666667,0,0,17.48333333,2007,3,27,8,9,5.37,2.66,0,1.08
3/27/2007 9:00,0.4894,0.093366667,238.8261667,2.103333333,0,0.516666667,3.133333333,2007,3,27,9,11.8,5.68,2.81,0.01,2.02
3/27/2007 10:00,0.279533333,0.066833333,239.7346667,1.243333333,0,0.05,0,2007,3,27,10,13.33,5.8,2.7,0.02,2.75
3/27/2007 11:00,0.2838,0.073566667,239.8256667,1.263333333,0,0.033333333,0,2007,3,27,11,14.02,5.86,2.61,0.02,3.05
3/27/2007 12:00,0.2989,0.0955,241.8505,1.293333333,0,0.533333333,0,2007,3,27,12,14.3,5.86,2.53,0.02,2.92
3/27/2007 13:00,0.272333333,0.060166667,244.1426667,1.183333333,0,0,0,2007,3,27,13,14.3,5.86,2.48,0.02,2.17
3/27/2007 14:00,0.3302,0.1428,245.6698333,1.463333333,0,0.583333333,0,2007,3,27,14,14.07,5.86,2.44,0.01,1.42
3/27/2007 15:00,0.293033333,0.087266667,244.6831667,1.273333333,0,0,0,2007,3,27,15,13.61,6.1,2.25,0,0.6
3/27/2007 16:00,0.405433333,0.0927,242.4391667,1.783333333,0,0.466666667,1.766666667,2007,3,27,16,12.33,7.26,1.67,0,0.12
3/27/2007 17:00,0.810366667,0.061233333,241.1063333,3.38,0,0.116666667,8.85,2007,3,27,17,9.69,6.47,2.43,0,0.02
3/27/2007 18:00,0.480733333,0.148766667,239.3446667,2.126666667,0,0.033333333,0,2007,3,27,18,8.2,5.98,2.85,0,0
3/27/2007 19:00,1.5816,0.328933333,238.0836667,6.843333333,0,10.18333333,0,2007,3,27,19,7.54,5.8,3.02,0,0
3/27/2007 20:00,2.874666667,0.1065,234.1188333,12.43333333,0,12.61666667,7.983333333,2007,3,27,20,6.95,5.68,3.09,0,0
3/27/2007 21:00,2.903333333,0.162066667,236.2573333,12.42,0,21.75,4.733333333,2007,3,27,21,6.33,5.49,3.11,0,0
3/27/2007 22:00,1.218266667,0.145633333,241.3765,5.086666667,0,0.616666667,0,2007,3,27,22,5.59,5.37,3.12,0,0
3/27/2007 23:00,0.336066667,0.132233333,242.7801667,1.55,0,0.533333333,0,2007,3,27,23,4.78,5.25,3.09,0,0
3/28/2007 0:00,0.2928,0.086666667,243.1038333,1.303333333,0,0.45,0,2007,3,28,0,3.91,5.19,3.02,0,0
3/28/2007 1:00,0.924066667,0.063633333,240.6315,3.876666667,0,0.233333333,10.7,2007,3,28,1,3.09,5.07,2.94,0,0
3/28/2007 2:00,0.345033333,0.162033333,243.3935,1.613333333,0,0.716666667,0,2007,3,28,2,2.71,4.94,2.92,0,0
3/28/2007 3:00,0.2843,0.0631,243.9571667,1.26,0,0.166666667,0,2007,3,28,3,2.69,4.88,3.03,0,0
3/28/2007 4:00,0.312033333,0.111133333,242.7143333,1.43,0,0.783333333,0,2007,3,28,4,2.32,4.82,2.94,0,0
3/28/2007 5:00,0.284566667,0.081733333,242.1013333,1.28,0,0,0,2007,3,28,5,1.83,4.76,2.85,0,0
3/28/2007 6:00,1.215266667,0.135733333,240.9683333,5.06,0,0.6,9.716666667,2007,3,28,6,4.05,4.88,3.09,0,0.05
3/28/2007 7:00,2.4086,0.076166667,239.3573333,10.12,0.3,0,17.56666667,2007,3,28,7,6.13,5.19,2.99,0,0.3
3/28/2007 8:00,2.1081,0.104066667,239.1455,8.82,8.833333333,0.333333333,17.53333333,2007,3,28,8,8.57,5.55,2.48,0,1.02
3/28/2007 9:00,1.934166667,0.130866667,237.8366667,8.146666667,9.566666667,0.25,17.35,2007,3,28,9,10.83,5.8,1.89,0.02,1.92
3/28/2007 10:00,1.357166667,0.057033333,237.8878333,5.643333333,0,0,17.33333333,2007,3,28,10,13.14,5.86,1.53,0.03,2.7
3/28/2007 11:00,1.903433333,0.117233333,238.226,8,0,8.85,17.4,2007,3,28,11,14.32,5.8,1.33,0.03,2.83
3/28/2007 12:00,1.411233333,0.095166667,240.2943333,5.826666667,0,0.366666667,17.7,2007,3,28,12,14.55,5.68,1.11,0.02,2.4
3/28/2007 13:00,2.376066667,0.146233333,241.0596667,9.91,0,15.4,17.8,2007,3,28,13,14.4,5.49,0.86,0.01,1.9
3/28/2007 14:00,3.3282,0.134666667,242.611,13.80666667,0,32.33333333,18.01666667,2007,3,28,14,14.26,5.37,0.44,0,1.23
3/28/2007 15:00,2.203533333,0.205266667,242.2393333,9.176666667,0,9.433333333,17.96666667,2007,3,28,15,13.94,5.31,0.17,0,0.5
3/28/2007 16:00,3.126533333,0.156066667,240.379,13.09333333,0,30.8,15.78333333,2007,3,28,16,13.12,5.92,0.5,0,0.1
3/28/2007 17:00,0.861066667,0.187966667,242.329,3.833333333,0,9.266666667,0,2007,3,28,17,11.7,5.43,0.87,0,0.02
3/28/2007 18:00,0.3857,0.095833333,241.039,1.73,0,0.066666667,0,2007,3,28,18,10.44,5.07,1.19,0,0
3/28/2007 19:00,2.6782,0.3603,235.1745,11.57,0,8.083333333,4.55,2007,3,28,19,9.42,5,1.3,0,0
3/28/2007 20:00,2.752966667,0.233533333,233.7623333,11.82,0,0,8.216666667,2007,3,28,20,8.9,4.88,1.29,0,0
3/28/2007 21:00,4.0896,0.1852,236.1466667,17.35666667,0,17.46666667,13.8,2007,3,28,21,8.94,4.76,1.16,0,0
3/28/2007 22:00,1.922833333,0.096166667,241.6858333,8.05,0,5.2,10.03333333,2007,3,28,22,8.26,4.64,1.15,0,0
3/28/2007 23:00,0.392833333,0.1895,244.6266667,1.783333333,0,1.316666667,0,2007,3,28,23,7.07,4.64,1.55,0,0
3/29/2007 0:00,0.313666667,0.1079,243.76,1.373333333,0,0.166666667,0,2007,3,29,0,5.93,4.64,2.02,0,0
3/29/2007 1:00,0.342333333,0.153633333,243.4758333,1.57,0,0.816666667,0,2007,3,29,1,4.87,4.64,2.33,0,0
3/29/2007 2:00,0.3084,0.102733333,245.0208333,1.356666667,0,0.166666667,0,2007,3,29,2,4.33,4.64,2.45,0.01,0
3/29/2007 3:00,0.343266667,0.154633333,244.0873333,1.56,0,0.816666667,0,2007,3,29,3,4.26,4.7,2.37,0.01,0
3/29/2007 4:00,0.306133333,0.095133333,242.9063333,1.346666667,0,0.166666667,0,2007,3,29,4,4.26,4.82,2.25,0.01,0
3/29/2007 5:00,0.893033333,0.1007,241.26,3.72,0,0.616666667,9.716666667,2007,3,29,5,4.11,4.94,2.24,0.01,0
3/29/2007 6:00,1.559633333,0.128766667,240.928,6.586666667,0,0.083333333,10.25,2007,3,29,6,5.9,5.43,2.33,0,0.02
3/29/2007 7:00,2.211066667,0.116233333,237.433,9.27,0,0.233333333,17.28333333,2007,3,29,7,7.7,5.74,3.06,0.15,0.2
3/29/2007 8:00,1.385233333,0.1422,238.0078333,5.793333333,0,0.4,17.35,2007,3,29,8,10.26,6.29,3.38,0.31,0.67
3/29/2007 9:00,1.339433333,0.070333333,239.1285,5.543333333,0,0,17.53333333,2007,3,29,9,11.99,6.59,3.67,0.51,1.3
3/29/2007 10:00,0.7244,0.149733333,238.9456667,3.123333333,0,0.583333333,6.45,2007,3,29,10,12.68,6.59,3.91,0.47,1.77
3/29/2007 11:00,0.289633333,0.0866,238.1921667,1.27,0,0,0,2007,3,29,11,12.69,6.29,3.96,0.41,2
3/29/2007 12:00,0.326066667,0.139733333,241.4826667,1.516666667,0,0.6,0,2007,3,29,12,12.33,6.1,3.9,0.31,1.88
3/29/2007 13:00,0.295133333,0.094233333,242.7036667,1.286666667,0,0,0,2007,3,29,13,11.79,6.16,3.64,0.21,1.52
3/29/2007 14:00,0.325366667,0.137733333,241.8413333,1.476666667,0,0.483333333,0,2007,3,29,14,11.21,6.29,3.3,0.09,1.02
3/29/2007 15:00,0.300133333,0.090866667,238.8395,1.3,0,0.116666667,0,2007,3,29,15,10.8,6.41,2.79,0.02,0.4
3/29/2007 16:00,0.302666667,0.0911,242.225,1.323333333,0,0.116666667,0,2007,3,29,16,10.24,6.84,1.67,0.01,0.1
3/29/2007 17:00,0.6556,0.132933333,240.442,2.836666667,0,0.483333333,3.816666667,2007,3,29,17,8.62,6.41,1.71,0.01,0
3/29/2007 18:00,1.798066667,0.198433333,238.6348333,7.536666667,0,0,17.46666667,2007,3,29,18,7.67,5.98,1.96,0.01,0
3/29/2007 19:00,2.606666667,0.2972,238.77,10.94,0,0.6,17.46666667,2007,3,29,19,7.1,5.92,2.13,0.01,0
3/29/2007 20:00,3.019366667,0.268,236.907,12.74,0.316666667,0,17.2,2007,3,29,20,6.58,5.92,2.23,0.01,0
3/29/2007 21:00,3.371933333,0.237866667,237.5851667,14.18,9.016666667,0.883333333,17.3,2007,3,29,21,6.08,5.86,2.28,0.03,0
3/29/2007 22:00,2.631733333,0.131133333,238.409,11.03,10.03333333,0.333333333,17.43333333,2007,3,29,22,5.64,5.86,2.32,0.06,0
3/29/2007 23:00,0.8578,0.083766667,241.8948333,3.563333333,0,0,9.466666667,2007,3,29,23,5.53,5.8,2.27,0.19,0
3/30/2007 0:00,0.3484,0.179066667,242.6248333,1.583333333,0,0.866666667,0,2007,3,30,0,5.31,5.8,2.32,0.39,0
3/30/2007 1:00,0.311733333,0.119866667,243.4445,1.38,0,0.166666667,0,2007,3,30,1,5.08,5.68,2.3,0.63,0
3/30/2007 2:00,0.302533333,0.106233333,244.3013333,1.336666667,0,0,0,2007,3,30,2,5.05,5.62,2.08,0.77,0
3/30/2007 3:00,0.349866667,0.184433333,243.8158333,1.633333333,0,0.816666667,0,2007,3,30,3,5.06,5.49,2.18,0.76,0
3/30/2007 4:00,0.297,0.100333333,242.893,1.303333333,0,0.266666667,0,2007,3,30,4,4.9,5.37,2.63,0.63,0
3/30/2007 5:00,0.2958,0.0926,241.6336667,1.316666667,0,0,0,2007,3,30,5,4.62,5.25,2.18,0.37,0
3/30/2007 6:00,1.127966667,0.135933333,241.9983333,4.806666667,0,0.45,4.7,2007,3,30,6,4.7,5.19,2.15,0.16,0.05
3/30/2007 7:00,2.5133,0.201433333,237.4666667,10.57333333,0,0.566666667,17.3,2007,3,30,7,5.21,5.31,2.21,0.08,0.17
3/30/2007 8:00,2.007233333,0.1085,238.3708333,8.37,0,0,17.41666667,2007,3,30,8,6.94,5.37,2.67,0.09,0.73
3/30/2007 9:00,1.404866667,0.088,237.2861667,5.906666667,0,0.033333333,17.26666667,2007,3,30,9,8.73,5.37,3.36,0.15,1.05
3/30/2007 10:00,1.480166667,0.177966667,237.7341667,6.346666667,0,0.916666667,11.41666667,2007,3,30,10,9.97,5.31,3.75,0.23,1.4
3/30/2007 11:00,0.554133333,0.093466667,239.5296667,2.653333333,0,0,0,2007,3,30,11,10.66,5.31,3.79,0.3,2
3/30/2007 12:00,0.929833333,0.0874,241.0493333,4.05,0,0,5.4,2007,3,30,12,10.44,5.31,3.76,0.37,1.55
3/30/2007 13:00,1.536066667,0.173066667,240.7435,6.403333333,0,0.95,17.75,2007,3,30,13,9.51,5.31,3.84,0.44,0.73
3/30/2007 14:00,0.939233333,0.113033333,243.5236667,3.866666667,0,0.083333333,10.35,2007,3,30,14,8.01,5.25,4.36,0.49,0.85
3/30/2007 15:00,0.296133333,0.098633333,244.4616667,1.31,0,0,0,2007,3,30,15,6.19,5.07,5.06,0.54,0.48
3/30/2007 16:00,0.315566667,0.126366667,243.4441667,1.41,0,0.466666667,0,2007,3,30,16,4.68,4.7,5.29,0.58,0.1
3/30/2007 17:00,0.466033333,0.169633333,243.5243333,2.163333333,0,0.533333333,0,2007,3,30,17,3.62,4.52,4.57,0.65,0
3/30/2007 18:00,0.3478,0.0771,243.8763333,1.556666667,0,0,0,2007,3,30,18,2.79,4.39,3.65,0.38,0
3/30/2007 19:00,1.009266667,0.128,239.9576667,4.333333333,0,0,0,2007,3,30,19,2.14,4.27,3.12,0.29,0
3/30/2007 20:00,2.213733333,0.146533333,235.6075,9.496666667,8.35,1,12.2,2007,3,30,20,1.83,4.21,2.65,0.19,0
3/30/2007 21:00,2.1831,0.0559,236.2421667,9.306666667,1.183333333,0,17.11666667,2007,3,30,21,1.79,4.21,2.48,0.09,0
3/30/2007 22:00,1.586233333,0.063166667,238.1675,6.906666667,8.7,0,6.033333333,2007,3,30,22,1.78,4.21,2.18,0.04,0
3/30/2007 23:00,0.557233333,0.192133333,243.2446667,2.536666667,0,0.683333333,0,2007,3,30,23,1.55,4.15,2.01,0.02,0
3/31/2007 0:00,0.374666667,0.1057,244.0628333,1.71,0,0.316666667,0,2007,3,31,0,1.27,4.09,1.92,0.01,0
3/31/2007 1:00,0.364866667,0.081766667,243.347,1.653333333,0,0,0,2007,3,31,1,1.27,4.03,1.43,0.01,0
3/31/2007 2:00,1.607333333,0.115866667,242.8105,6.726666667,0,0.116666667,9.25,2007,3,31,2,1.36,4.03,0.96,0.01,0
3/31/2007 3:00,2.4564,0.1271,240.0278333,10.19333333,0,0.85,0,2007,3,31,3,0.98,4.03,1.37,0.01,0
3/31/2007 4:00,2.409233333,0.048266667,240.1541667,9.98,0,0,0,2007,3,31,4,0.55,3.97,1.57,0.01,0
3/31/2007 5:00,2.417,0.081833333,239.0515,10.09,0,0,0,2007,3,31,5,0.37,3.97,1.7,0.01,0
3/31/2007 6:00,2.481533333,0.134333333,240.9651667,10.26,0,0.783333333,0,2007,3,31,6,1.78,4.15,2.21,0.01,0.05
3/31/2007 7:00,2.9945,0.0768,238.8918333,12.57333333,0,0.166666667,9.883333333,2007,3,31,7,3.8,4.27,1.58,0,0.3
3/31/2007 8:00,2.3473,0.1214,237.3971667,10.00666667,0,8.4,14.25,2007,3,31,8,5.75,4.27,1.99,0,1
3/31/2007 9:00,2.032,0.098866667,236.2413333,8.67,0,1.816666667,17.11666667,2007,3,31,9,7.28,4.21,2.39,0,1.77
3/31/2007 10:00,5.161066667,0.519833333,234.1623333,22.24333333,25.08333333,26.3,16.81666667,2007,3,31,10,8.62,4.33,2.49,0,2.48
3/31/2007 11:00,1.8562,0.1733,238.582,7.823333333,0.033333333,4.15,17.46666667,2007,3,31,11,9.65,4.52,2.58,0,2.4
3/31/2007 12:00,1.511,0.077166667,239.4976667,6.283333333,0,0.616666667,17.58333333,2007,3,31,12,10.37,4.7,2.72,0,2.35
3/31/2007 13:00,1.72,0.196833333,239.215,7.216666667,0,0.666666667,17.53333333,2007,3,31,13,10.91,4.82,2.82,0,1.77
3/31/2007 14:00,2.286133333,0.1655,240.6381667,9.586666667,8.283333333,0.716666667,17.75,2007,3,31,14,11.04,4.82,2.89,0,1.15
3/31/2007 15:00,2.5679,0.1376,239.685,10.79333333,2.75,9.166666667,17.61666667,2007,3,31,15,10.8,4.82,2.9,0,0.52
3/31/2007 16:00,2.2105,0.120766667,239.0026667,9.273333333,7.333333333,1.916666667,17.5,2007,3,31,16,9.97,5.07,2.62,0,0.1
3/31/2007 17:00,2.0474,0.173033333,239.16,8.606666667,0,6.866666667,17.53333333,2007,3,31,17,7.27,5.49,2.32,0,0.02
3/31/2007 18:00,4.061166667,0.0956,237.5315,17.09333333,0,24.93333333,17.3,2007,3,31,18,5.32,5,2.95,0,0
3/31/2007 19:00,3.473266667,0.288533333,237.765,14.66333333,0,11.01666667,17.33333333,2007,3,31,19,5.03,5,3.14,0,0
3/31/2007 20:00,4.766033333,0.412166667,235.4956667,20.31333333,0,27.06666667,17.01666667,2007,3,31,20,4.55,5,3.07,0,0
3/31/2007 21:00,2.559666667,0.285666667,237.7118333,10.78,0,1.066666667,17.31666667,2007,3,31,21,3.65,5,2.93,0,0
3/31/2007 22:00,2.310066667,0.0864,239.8038333,9.566666667,0,0.6,17.63333333,2007,3,31,22,2.82,5,2.89,0,0
3/31/2007 23:00,2.4766,0.134066667,241.0585,10.24666667,0.183333333,0.916666667,17.8,2007,3,31,23,2.33,5,2.84,0,0
4/1/2007 0:00,2.3245,0.128066667,240.4471667,9.643333333,8.45,0.516666667,17.71666667,2007,4,1,0,2.26,4.94,2.84,0,0
4/1/2007 1:00,1.9731,0.0604,239.5541667,8.21,9.666666667,0,17.58333333,2007,4,1,1,2.59,4.82,2.97,0,0
4/1/2007 2:00,1.773133333,0.1078,242.6931667,7.3,0,0.7,18.05,2007,4,1,2,2.85,4.7,3.29,0,0
4/1/2007 3:00,1.159433333,0.0863,243.2205,4.783333333,0,0.35,12.95,2007,4,1,3,2.67,4.58,3.34,0,0
4/1/2007 4:00,0.293,0.0571,243.3671667,1.253333333,0,0,0,2007,4,1,4,2.43,4.52,3.13,0,0
4/1/2007 5:00,0.3035,0.085966667,242.478,1.28,0,0.616666667,0,2007,4,1,5,2.04,4.39,3.07,0,0
4/1/2007 6:00,0.322866667,0.116266667,243.6148333,1.423333333,0,0.4,0,2007,4,1,6,2.33,4.33,2.95,0,0.05
4/1/2007 7:00,0.919566667,0.052833333,244.0343333,3.84,0,0,5.5,2007,4,1,7,3.69,4.58,3.14,0,0.4
4/1/2007 8:00,2.379066667,0.1251,241.2745,9.903333333,0,0.45,17.83333333,2007,4,1,8,6.28,4.88,3.5,0,1.23
4/1/2007 9:00,1.650033333,0.1091,239.6298333,6.863333333,0,0.5,17.6,2007,4,1,9,8.92,5.19,3.43,0,2
4/1/2007 10:00,1.8921,0.0535,239.462,7.926666667,0,0,17.58333333,2007,4,1,10,11.09,5.49,3.51,0,3.2
4/1/2007 11:00,1.822033333,0.079666667,238.057,7.713333333,0,0.233333333,17.36666667,2007,4,1,11,12.78,5.8,3.72,0,3.5
4/1/2007 12:00,1.566533333,0.148566667,238.6973333,6.623333333,0,0.716666667,15.4,2007,4,1,12,14.03,5.92,4,0,3.3
4/1/2007 13:00,1.392,0.058266667,240.3243333,5.756666667,0,0,17.7,2007,4,1,13,14.68,5.98,4.24,0,2.45
4/1/2007 14:00,1.4558,0.060333333,242.762,5.986666667,0,0,18.05,2007,4,1,14,14.57,5.98,4.42,0,1.55
4/1/2007 15:00,1.465566667,0.1252,241.8921667,6.033333333,0,0.966666667,17.93333333,2007,4,1,15,14,6.16,4.26,0,0.75
4/1/2007 16:00,0.349766667,0.078366667,239.7506667,1.48,0,0,0.066666667,2007,4,1,16,12.78,6.77,3.31,0,0.17
4/1/2007 17:00,3.8601,0.2412,234.4361667,16.60333333,30.68333333,14.16666667,10.06666667,2007,4,1,17,10.42,6.71,2.92,0,0.02
4/1/2007 18:00,3.5976,0.362,235.5425,15.50333333,10.38333333,20.08333333,17.01666667,2007,4,1,18,8.8,6.35,3.15,0,0
4/1/2007 19:00,3.312933333,0.324566667,234.4498333,14.27666667,0,20.58333333,16.86666667,2007,4,1,19,8.21,6.23,3.17,0,0
4/1/2007 20:00,2.209833333,0.191466667,236.5613333,9.426666667,0,1.316666667,17.15,2007,4,1,20,7.42,6.04,3.15,0,0
4/1/2007 21:00,3.947366667,0.281233333,237.7898333,16.66,0.083333333,7.683333333,17.33333333,2007,4,1,21,6.27,5.92,3.19,0,0
4/1/2007 22:00,4.241033333,0.246233333,238.744,17.89333333,8.483333333,19.13333333,17.48333333,2007,4,1,22,5.67,5.8,3.19,0,0
4/1/2007 23:00,2.221666667,0.196333333,241.8048333,9.203333333,9.4,1.6,17.9,2007,4,1,23,5.16,5.68,3.18,0,0
4/2/2007 0:00,1.3777,0.081266667,242.0786667,5.65,0,0.166666667,17.95,2007,4,2,0,4.61,5.55,3.13,0,0
4/2/2007 1:00,1.365166667,0.0633,241.8741667,5.586666667,0,0.3,17.91666667,2007,4,2,1,4.09,5.43,3.07,0,0
4/2/2007 2:00,0.785166667,0.1693,244.2203333,3.3,0,1.133333333,7.25,2007,4,2,2,3.72,5.25,3.03,0,0
4/2/2007 3:00,0.293466667,0.082233333,244.032,1.256666667,0,0.166666667,0,2007,4,2,3,3.61,5.13,2.93,0,0
4/2/2007 4:00,0.282,0.065,244.2013333,1.216666667,0,0.216666667,0,2007,4,2,4,3.5,5,2.88,0,0
4/2/2007 5:00,0.335633333,0.1555,242.881,1.51,0,1.133333333,0,2007,4,2,5,3.58,4.82,2.82,0,0
4/2/2007 6:00,0.6454,0.060133333,243.9538333,2.773333333,0,0,0,2007,4,2,6,6.64,5.25,2.81,0,0.05
4/2/2007 7:00,2.061766667,0.111333333,242.1515,8.54,0,0,14.91666667,2007,4,2,7,8.7,5.37,2.54,0,0.38
4/2/2007 8:00,1.851566667,0.1658,238.11,7.823333333,0,0.95,17.38333333,2007,4,2,8,10.95,5.68,2.53,0,1.15
4/2/2007 9:00,1.482666667,0.082666667,236.8768333,6.216666667,0,0,17.2,2007,4,2,9,12.82,5.92,2.74,0,2.08
4/2/2007 10:00,1.309933333,0.089866667,237.1368333,5.503333333,0,0,17.25,2007,4,2,10,14.15,6.23,2.5,0,2.9
4/2/2007 11:00,1.3743,0.142366667,237.4763333,5.756666667,0,0.983333333,17.28333333,2007,4,2,11,15.26,6.47,2.09,0,3.3
4/2/2007 12:00,1.323833333,0.0563,238.8543333,5.473333333,0,0,17.48333333,2007,4,2,12,16.19,6.65,1.48,0,3.1
4/2/2007 13:00,1.432133333,0.102533333,239.5113333,5.96,0,0,17.58333333,2007,4,2,13,16.92,6.65,0.82,0,2.45
4/2/2007 14:00,1.4159,0.158833333,242.1791667,5.83,0,0.9,17.95,2007,4,2,14,17.1,6.65,0.57,0.01,1.55
4/2/2007 15:00,0.5742,0.073766667,242.4413333,2.386666667,0,0.1,5.083333333,2007,4,2,15,16.54,7.02,1.24,0.04,0.7
4/2/2007 16:00,0.289266667,0.092633333,242.271,1.263333333,0,0,0,2007,4,2,16,14.67,8.36,1.76,0.09,0.17
4/2/2007 17:00,0.326266667,0.143533333,240.4756667,1.433333333,0,0.766666667,0,2007,4,2,17,12.19,7.69,2.52,0.15,0.02
4/2/2007 18:00,0.649966667,0.0808,240.3485,2.73,0,0.216666667,5.266666667,2007,4,2,18,10.95,7.2,2.92,0.2,0
4/2/2007 19:00,2.418866667,0.194966667,238.5203333,10.17666667,12.55,0,17.45,2007,4,2,19,10.51,7.14,3.11,0.22,0
4/2/2007 20:00,2.5702,0.306966667,236.2156667,10.93666667,0,0.866666667,17.1,2007,4,2,20,10.11,7.08,3.14,0.22,0
4/2/2007 21:00,3.142966667,0.1756,234.862,13.34333333,0.133333333,2.8,16.93333333,2007,4,2,21,9.7,6.96,2.94,0.21,0
4/2/2007 22:00,3.3631,0.1014,238.9061667,14.13333333,7.583333333,4.7,17.48333333,2007,4,2,22,9.28,6.84,2.73,0.2,0
4/2/2007 23:00,2.008166667,0.1495,241.4645,8.303333333,8.983333333,0.766666667,17.86666667,2007,4,2,23,8.88,6.71,2.66,0.22,0
4/3/2007 0:00,0.330533333,0.078266667,240.4301667,1.403333333,0,0.316666667,0.65,2007,4,3,0,8.57,6.59,2.63,0.26,0
4/3/2007 1:00,0.293733333,0.087466667,241.5781667,1.326666667,0,0,0,2007,4,3,1,8.29,6.53,2.56,0.27,0
4/3/2007 2:00,0.315433333,0.126466667,243.9061667,1.44,0,0.583333333,0,2007,4,3,2,8.1,6.53,2.36,0.24,0
4/3/2007 3:00,0.296866667,0.096866667,242.6005,1.27,0,0.483333333,0,2007,4,3,3,7.95,6.47,2.14,0.19,0
4/3/2007 4:00,0.2885,0.0784,241.9493333,1.276666667,0,0,0,2007,4,3,4,7.69,6.29,2.01,0.11,0
