DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,YEAR,MO,DY,HR,T2M,QV2M,WS10M,PRECTOTCORR,ALLSKY_SFC_UV_INDEX,hour,day_of_week,month,is_weekend,power_lag_1,power_lag_2,power_lag_3,power_lag_12,power_lag_24,power_lag_48,power_lag_168,rolling_mean_3h,rolling_mean_24h,rolling_std_24h,rolling_mean_168h
2007-11-10 10:00:00,1.786166667,0.0566,238.6588333,7.55,3.433333333,0.066666667,17.46666667,2007.0,11.0,10.0,10.0,2.98,4.46,7.36,0.37,0.65,10,5,11,1,2.969066667,2.301833333,1.104266667,2.218066667,1.350433333,1.5716,0.257733333,2.1250555556666684,1.5518138888750002,1.0235144748166913,1.1321462301607144
2007-11-10 11:00:00,1.6155,0.0585,239.4705,6.773333333,0.0,0.333333333,17.56666667,2007.0,11.0,10.0,11.0,3.99,4.82,7.68,0.55,0.83,11,5,11,1,1.786166667,2.969066667,2.301833333,0.4801,1.516466667,1.576833333,0.271466667,2.3523555556666684,1.5699694444583334,1.0236515915271394,1.141244047625
2007-11-10 12:00:00,1.940033333,0.289,239.8846667,8.186666667,0.0,0.2,17.63333333,2007.0,11.0,10.0,12.0,4.67,5.13,7.6,0.46,0.48,12,5,11,1,1.6155,1.786166667,2.969066667,0.332133333,2.511333333,0.758,0.230733333,2.123577778000002,1.5740958333333335,1.0236261459502403,1.1492442460357144
2007-11-10 13:00:00,1.6109,0.148166667,241.0835,6.69,0.0,0.15,17.81666667,2007.0,11.0,10.0,13.0,5.38,5.43,7.17,0.33,0.33,13,5,11,1,1.940033333,1.6155,1.786166667,0.293066667,3.8873,0.310933333,0.258833333,1.7805666666666686,1.5502916666666666,1.0073973784383348,1.1594186507976192
2007-11-10 14:00:00,1.074666667,0.239666667,240.5326667,4.593333333,0.0,0.333333333,7.15,2007.0,11.0,10.0,14.0,6.13,5.74,6.69,0.28,0.1,14,5,11,1,1.6109,1.940033333,1.6155,0.290933333,2.8083,0.352233333,0.2766,1.7221444443333354,1.4554416666666665,0.8764475448958676,1.167466666672619
2007-11-10 15:00:00,1.017633333,0.3017,242.2361667,4.383333333,0.0,0.0,0.0,2007.0,11.0,10.0,15.0,6.69,5.98,6.18,0.25,0.02,15,5,11,1,1.074666667,1.6109,1.940033333,0.305733333,1.621633333,0.333366667,0.253466667,1.5418666666666685,1.3832069444583333,0.8303279154234445,1.1722170635
2007-11-10 16:00:00,0.887666667,0.2626,241.3263333,3.816666667,0.0,0.333333333,0.0,2007.0,11.0,10.0,16.0,6.98,6.16,5.67,0.2,0.0,16,5,11,1,1.017633333,1.074666667,1.6109,0.265033333,1.459566667,0.329233333,0.277666667,1.234400000000002,1.3580402777916667,0.8319390273435381,1.1767656746071429
2007-11-10 17:00:00,3.053233333,0.248233333,238.3,12.88333333,5.7,0.333333333,14.21666667,2007.0,11.0,10.0,17.0,7.15,6.23,5.36,0.16,0.0,17,5,11,1,0.887666667,1.017633333,1.074666667,0.306466667,1.4952,0.502333333,0.280633333,0.9933222223333352,1.334211111125,0.8370791444999331,1.1803966269880952
2007-11-10 18:00:00,3.979066667,0.362633333,234.3758333,17.12666667,20.51666667,0.0,7.35,2007.0,11.0,10.0,18.0,7.16,6.29,4.83,0.13,0.0,18,5,11,1,3.053233333,0.887666667,1.017633333,0.9894,2.5231,1.376266667,0.252133333,1.6528444443333354,1.3991291666666665,0.9075554803526368,1.1969001984166667
2007-11-10 19:00:00,4.191233333,0.256166667,231.6998333,18.08666667,8.6,0.333333333,14.85,2007.0,11.0,10.0,19.0,7.12,6.29,4.63,0.1,0.0,19,5,11,1,3.979066667,3.053233333,0.887666667,1.104266667,2.4301,2.298733333,0.643666667,2.639988889000002,1.4597944444583335,1.026783714095911,1.2190843254047619
2007-11-10 20:00:00,3.541933333,0.348866667,234.6328333,15.12,0.0,0.25,16.9,2007.0,11.0,10.0,20.0,7.1,6.23,5.26,0.09,0.0,20,5,11,1,4.191233333,3.979066667,3.053233333,2.301833333,1.761,3.083333333,0.832233333,3.741177777666669,1.533175,1.154171694062247,1.2402007936547619
2007-11-10 21:00:00,3.1991,0.251833333,234.3016667,13.65666667,0.933333333,0.083333333,16.83333333,2007.0,11.0,10.0,21.0,7.1,6.23,5.65,0.08,0.0,21,5,11,1,3.541933333,4.191233333,3.979066667,2.969066667,2.023,3.3366,0.257933333,3.904077777666668,1.6073805555416667,1.2245608538153037,1.2563299603214286
2007-11-10 22:00:00,3.126933333,0.248333333,236.909,13.16,0.0,0.333333333,17.21666667,2007.0,11.0,10.0,22.0,7.15,6.29,5.7,0.07,0.0,22,5,11,1,3.1991,3.541933333,4.191233333,1.786166667,2.218066667,2.002766667,0.252366667,3.644088888666668,1.6563847222083332,1.2647878497970244,1.273836904767857
2007-11-10 23:00:00,3.344666667,0.135633333,238.5351667,14.00333333,8.733333333,0.016666667,17.45,2007.0,11.0,10.0,23.0,7.24,6.29,6.07,0.1,0.0,23,5,11,1,3.126933333,3.1991,3.541933333,1.6155,0.4801,0.344366667,0.268833333,3.2893222220000014,1.6942541666250002,1.2955683551978638,1.290947420636905
2007-11-11 00:00:00,3.1856,0.2764,237.2878333,13.44,9.65,0.316666667,15.18333333,2007.0,11.0,11.0,0.0,7.31,6.29,6.23,0.15,0.0,0,6,11,1,3.344666667,3.126933333,3.1991,1.940033333,0.332133333,0.282133333,0.280666667,3.2235666666666685,1.8136111110833335,1.3107121281339889,1.3092559523869047
2007-11-11 01:00:00,1.5539,0.207566667,239.7896667,6.576666667,4.3,0.316666667,0.0,2007.0,11.0,11.0,1.0,7.33,6.35,6.44,0.22,0.0,1,6,11,1,3.1856,3.344666667,3.126933333,1.6109,0.293066667,0.303566667,0.259533333,3.2190666666666683,1.9325055555416668,1.2998585253364396,1.3265472222261903
2007-11-11 02:00:00,0.956666667,0.086233333,243.1413333,4.076666667,9.1,0.0,0.0,2007.0,11.0,11.0,2.0,7.37,6.35,6.51,0.23,0.0,2,6,11,1,1.5539,3.1856,3.344666667,1.074666667,0.290933333,0.296833333,0.264533333,2.694722222333335,1.9850402777500002,1.2554383444419803,1.334251785720238
2007-11-11 03:00:00,0.457933333,0.147966667,242.9783333,1.993333333,0.0,0.35,0.0,2007.0,11.0,11.0,3.0,7.42,6.35,6.7,0.17,0.0,3,6,11,1,0.956666667,1.5539,3.1856,1.017633333,0.305733333,0.2891,0.270833333,1.898722222333335,2.012779166666667,1.223323560669101,1.3383716269940475
2007-11-11 04:00:00,1.0703,0.085566667,242.6053333,4.37,0.0,0.333333333,10.81666667,2007.0,11.0,11.0,4.0,7.41,6.35,6.91,0.13,0.0,4,6,11,1,0.457933333,0.956666667,1.5539,0.887666667,0.265033333,0.7901,0.265733333,0.9895000000000018,2.0191208333333335,1.2144518744038961,1.339485317470238
2007-11-11 05:00:00,0.431033333,0.1073,241.7396667,1.84,0.0,0.0,0.0,2007.0,11.0,11.0,5.0,7.3,6.29,7.01,0.14,0.0,5,6,11,1,1.0703,0.457933333,0.956666667,3.053233333,0.306466667,0.374633333,0.274666667,0.8283000000000018,2.052673611125,1.174344706300959,1.3442744047738096
2007-11-11 06:00:00,0.4169,0.086633333,241.2878333,1.743333333,0.0,0.333333333,0.0,2007.0,11.0,11.0,6.0,7.15,6.23,7.28,0.1,0.0,6,6,11,1,0.431033333,1.0703,0.457933333,3.979066667,0.9894,0.5535,0.518933333,0.6530888886666685,2.057863888875,1.1665407467179452,1.3452051587380953
2007-11-11 07:00:00,0.424433333,0.097466667,241.9901667,1.8,0.0,0.166666667,0.0,2007.0,11.0,11.0,7.0,7.03,6.16,7.47,0.11,0.05,7,6,11,1,0.4169,0.431033333,1.0703,4.191233333,1.104266667,2.071633333,0.9623,0.6394111110000018,2.0340097222083333,1.1948492557035078,1.3445978174702382
2007-11-11 08:00:00,0.4395,0.1104,242.825,1.876666667,0.0,0.166666667,0.0,2007.0,11.0,11.0,8.0,7.09,6.16,7.86,0.13,0.15,8,6,11,1,0.424433333,0.4169,0.431033333,3.541933333,2.301833333,1.806433333,0.275066667,0.42412222200000177,2.0056833332916666,1.225514016190786,1.3413962301666669
2007-11-11 09:00:00,1.199266667,0.091,237.9798333,5.133333333,0.0,0.333333333,0.0,2007.0,11.0,11.0,9.0,7.19,6.16,7.88,0.15,0.35,9,6,11,1,0.4395,0.424433333,0.4169,3.1991,2.969066667,1.333566667,0.261166667,0.42694444433333506,1.9280861110833334,1.2642932276646173,1.3423750000059524
2007-11-11 10:00:00,1.5636,0.082466667,236.366,6.58,0.0,0.0,12.6,2007.0,11.0,11.0,10.0,7.44,6.29,7.73,0.16,0.6,10,6,11,1,1.199266667,0.4395,0.424433333,3.126933333,1.786166667,1.350433333,0.273266667,0.6877333333333352,1.8543444444166666,1.2524947048319701,1.347958928577381
2007-11-11 11:00:00,1.657933333,0.0999,239.0765,6.893333333,0.0,0.333333333,12.23333333,2007.0,11.0,11.0,11.0,7.92,6.41,8.05,0.17,0.6,11,6,11,1,1.5636,1.199266667,0.4395,3.344666667,1.6155,1.516466667,0.275266667,1.0674555556666685,1.8450708332916665,1.2538446751361154,1.3556394841309523
2007-11-11 12:00:00,1.7268,0.2144,239.7018333,7.33,0.0,0.333333333,13.31666667,2007.0,11.0,11.0,12.0,8.56,6.47,8.34,0.16,0.5,12,6,11,1,1.657933333,1.5636,1.199266667,3.1856,1.940033333,2.511333333,0.290033333,1.4736000000000018,1.8468388888333334,1.2535367608330024,1.3638696428571428
2007-11-11 13:00:00,0.5882,0.132933333,240.8058333,2.593333333,0.0,0.0,1.133333333,2007.0,11.0,11.0,13.0,8.57,6.41,7.81,0.18,0.33,13,6,11,1,1.7268,1.657933333,1.5636,1.5539,1.6109,3.8873,0.266933333,1.6494444443333351,1.8379541666249999,1.2536031731000972,1.3724218253988094
2007-11-11 14:00:00,0.3302,0.110666667,241.7473333,1.436666667,0.0,0.35,0.0,2007.0,11.0,11.0,14.0,8.25,6.47,7.39,0.19,0.1,14,6,11,1,0.5882,1.7268,1.657933333,0.956666667,1.074666667,2.8083,0.871166667,1.3243111110000017,1.7953416666250002,1.2787856525289123,1.3743341269880953
2007-11-11 15:00:00,1.127466667,0.115466667,241.6686667,4.713333333,0.0,0.316666667,10.81666667,2007.0,11.0,11.0,15.0,7.95,6.47,7.38,0.24,0.02,15,6,11,1,0.3302,0.5882,1.7268,0.457933333,1.017633333,1.621633333,1.110966667,0.8817333333333351,1.7643222221666666,1.30577160003254,1.3711140873035714
2007-11-11 16:00:00,0.8602,0.071566667,241.906,3.56,0.0,0.016666667,0.116666667,2007.0,11.0,11.0,16.0,7.76,6.41,7.41,0.31,0.0,16,6,11,1,1.127466667,0.3302,0.5882,1.0703,0.887666667,1.459566667,0.7918,0.6819555556666684,1.7688986110833333,1.3032308665352446,1.3712123015892859
2007-11-11 17:00:00,1.5106,0.071633333,239.1425,6.293333333,0.0,0.333333333,0.0,2007.0,11.0,11.0,17.0,7.83,6.47,7.1,0.44,0.0,17,6,11,1,0.8602,1.127466667,0.3302,0.431033333,3.053233333,1.4952,2.503966667,0.772622222333335,1.7677541666249998,1.3040501773606812,1.3716194444464287
2007-11-11 18:00:00,1.985766667,0.1242,237.7385,8.39,9.733333333,0.15,0.0,2007.0,11.0,11.0,18.0,8.08,6.59,6.26,1.04,0.0,18,6,11,1,1.5106,0.8602,1.127466667,0.4169,3.979066667,2.5231,4.843566667,1.1660888890000018,1.70347777775,1.2756429678867784,1.3657065476190475
2007-11-11 19:00:00,3.7612,0.279666667,234.8576667,16.16,17.45,0.183333333,16.0,2007.0,11.0,11.0,19.0,8.39,6.71,5.52,0.83,0.0,19,6,11,1,1.985766667,1.5106,0.8602,0.424433333,4.191233333,2.4301,2.9293,1.4521888890000019,1.6204236110833332,1.1825345831625722,1.3486958333333332
2007-11-11 20:00:00,3.298233333,0.215833333,236.2488333,13.99666667,7.183333333,0.333333333,8.183333333,2007.0,11.0,11.0,20.0,7.81,6.53,4.12,0.53,0.0,20,6,11,1,3.7612,1.985766667,1.5106,0.4395,3.541933333,1.761,1.8956,2.4191888890000017,1.6025055555416667,1.1445348492905483,1.353647619047619
2007-11-11 21:00:00,1.851466667,0.0843,239.544,7.73,0.0,0.0,0.0,2007.0,11.0,11.0,21.0,6.33,5.98,3.41,0.3,0.0,21,6,11,1,3.298233333,3.7612,1.985766667,1.199266667,3.1991,2.023,3.0963,3.015066666666669,1.5923513888750003,1.1275351823178101,1.3619966269821429
2007-11-11 22:00:00,0.691966667,0.106633333,241.9605,2.896666667,0.0,0.333333333,0.0,2007.0,11.0,11.0,22.0,4.72,5.31,3.42,0.07,0.0,22,6,11,1,1.851466667,3.298233333,3.7612,1.5636,3.126933333,2.218066667,1.608733333,2.9703000000000017,1.5362,1.0764383028028732,1.3545869047619046
2007-11-11 23:00:00,0.3629,0.0873,243.8571667,1.55,0.0,0.333333333,0.0,2007.0,11.0,11.0,23.0,3.11,4.82,2.92,0.02,0.0,23,6,11,1,0.691966667,1.851466667,3.298233333,1.657933333,3.344666667,0.4801,0.3711,1.947222222333335,1.4347430555833334,1.0338993256890903,1.3491299603214284
2007-11-12 00:00:00,0.318066667,0.0794,241.6581667,1.343333333,0.0,0.0,0.0,2007.0,11.0,12.0,0.0,2.4,4.58,2.73,0.01,0.0,0,0,11,0,0.3629,0.691966667,1.851466667,1.7268,3.1856,0.332133333,0.357666667,0.9687777780000019,1.3105027777916667,0.9716947001194552,1.349081150797619
2007-11-12 01:00:00,0.3229,0.080433333,242.8246667,1.376666667,0.0,0.333333333,0.0,2007.0,11.0,12.0,1.0,2.82,4.7,3.36,0.01,0.0,1,0,11,0,0.318066667,0.3629,0.691966667,0.5882,1.5539,0.293066667,0.308066667,0.4576444446666685,1.1910222222500002,0.905123314710169,1.3488454365119047
2007-11-12 02:00:00,0.8652,0.0795,242.7296667,3.586666667,0.0,0.333333333,8.95,2007.0,11.0,12.0,2.0,2.74,4.64,3.4,0.01,0.0,2,0,11,0,0.3229,0.318066667,0.3629,0.3302,0.956666667,0.290933333,0.2981,0.3346222223333351,1.1397305555833332,0.918446817722537,1.3489337301607143
2007-11-12 03:00:00,0.3069,0.064833333,241.582,1.28,0.0,0.0,0.0,2007.0,11.0,12.0,3.0,2.9,4.64,3.46,0.02,0.0,3,0,11,0,0.8652,0.3229,0.318066667,1.127466667,0.457933333,0.305733333,0.3181,0.5020555556666685,1.1359194444583334,0.9194287181784827,1.3523093253988094
2007-11-12 04:00:00,0.315,0.0772,241.7778333,1.38,0.0,0.333333333,0.0,2007.0,11.0,12.0,4.0,3.0,4.64,3.25,0.02,0.0,4,0,11,0,0.3069,0.8652,0.3229,0.8602,1.0703,0.265033333,0.3106,0.49833333333333507,1.1296263889166667,0.9247723214619049,1.352242658732143
2007-11-12 05:00:00,0.317833333,0.0696,241.1268333,1.336666667,0.0,0.116666667,0.0,2007.0,11.0,12.0,5.0,3.13,4.7,3.22,0.03,0.0,5,0,11,0,0.315,0.3069,0.8652,1.5106,0.431033333,0.306466667,0.4257,0.49570000000000175,1.0981555555833333,0.9396117395001116,1.3522688492083335
2007-11-12 06:00:00,0.561966667,0.060133333,242.7485,2.32,0.0,0.2,2.083333333,2007.0,11.0,12.0,6.0,3.07,4.64,2.87,0.03,0.0,6,0,11,0,0.317833333,0.315,0.3069,1.985766667,0.4169,0.9894,0.941,0.3132444443333351,1.0934388889166666,0.9433827170180902,1.3516267857142858
2007-11-12 07:00:00,3.031833333,0.075366667,240.8346667,12.58666667,0.0,0.333333333,17.78333333,2007.0,11.0,12.0,7.0,3.11,4.64,3.1,0.04,0.05,7,0,11,0,0.561966667,0.317833333,0.315,3.7612,0.424433333,1.104266667,1.536666667,0.3982666666666685,1.099483333375,0.9393154971831763,1.349370634922619
2007-11-12 08:00:00,2.575066667,0.0981,238.729,10.74,0.0,0.0,17.46666667,2007.0,11.0,12.0,8.0,3.3,4.58,3.33,0.04,0.25,8,0,11,0,3.031833333,0.561966667,0.317833333,3.298233333,0.4395,2.301833333,1.4708,1.3038777776666683,1.2081250000416668,1.0062462446290774,1.3582704365059524
2007-11-12 09:00:00,1.847633333,0.076266667,237.3748333,7.746666667,8.5,0.316666667,17.28333333,2007.0,11.0,12.0,9.0,3.55,4.64,3.38,0.03,0.7,9,0,11,0,2.575066667,3.031833333,0.561966667,1.851466667,1.199266667,2.969066667,1.438733333,2.0562888890000015,1.2971069445,1.0294773445301708,1.3648434523809523
2007-11-12 10:00:00,1.854566667,0.097266667,237.4595,7.763333333,8.466666667,0.333333333,17.28333333,2007.0,11.0,12.0,10.0,3.95,4.64,3.64,0.03,1.15,10,0,11,0,1.847633333,2.575066667,3.031833333,0.691966667,1.5636,1.786166667,1.371633333,2.4848444443333353,1.32412222225,1.0352889461336128,1.3672773809523808
2007-11-12 11:00:00,1.352566667,0.073833333,239.9838333,5.553333333,0.0,0.0,17.66666667,2007.0,11.0,12.0,11.0,5.31,4.52,4.03,0.02,1.1,11,0,11,0,1.854566667,1.847633333,2.575066667,0.3629,1.657933333,1.6155,1.079,2.0924222223333353,1.336245833375,1.039908603465108,1.3701519841309522
2007-11-12 12:00:00,1.348933333,0.086633333,239.2348333,5.59,0.0,0.316666667,17.55,2007.0,11.0,12.0,12.0,6.2,4.21,4.24,0.01,1.1,12,0,11,0,1.352566667,1.854566667,1.847633333,0.318066667,1.7268,1.940033333,0.308033333,1.684922222333335,1.3235222222916667,1.0376672403164393,1.3717803571488096
2007-11-12 13:00:00,1.3406,0.0702,238.3791667,5.553333333,0.0,0.083333333,17.41666667,2007.0,11.0,12.0,13.0,6.45,4.09,4.33,0.02,0.6,13,0,11,0,1.348933333,1.352566667,1.854566667,0.3229,0.5882,1.6109,1.1723,1.5186888890000017,1.3077777778333333,1.0341429847147605,1.377976190482143
2007-11-12 14:00:00,1.356866667,0.0647,239.8398333,5.586666667,0.0,0.25,17.63333333,2007.0,11.0,12.0,14.0,6.2,4.09,4.13,0.0,0.23,14,0,11,0,1.3406,1.348933333,1.352566667,0.8652,0.3302,1.074666667,1.264766667,1.3473666666666684,1.3391277778333333,1.022722002584402,1.3789779761964287
2007-11-12 15:00:00,1.358266667,0.0618,240.5593333,5.583333333,0.0,0.316666667,17.75,2007.0,11.0,12.0,15.0,4.71,4.27,2.64,0.0,0.02,15,0,11,0,1.356866667,1.3406,1.348933333,0.3069,1.127466667,1.017633333,0.879633333,1.3488000000000018,1.381905555625,0.999903205399617,1.3795261904821428
2007-11-12 16:00:00,1.362566667,0.0664,240.294,5.606666667,0.0,0.0,17.7,2007.0,11.0,12.0,16.0,1.63,3.97,2.57,0.0,0.0,16,0,11,0,1.358266667,1.356866667,1.3406,0.315,0.8602,0.887666667,0.280633333,1.351911111333335,1.3915222222916668,0.9984585464434642,1.382375198422619
2007-11-12 17:00:00,1.404566667,0.062333333,236.5813333,5.886666667,0.0,0.316666667,16.06666667,2007.0,11.0,12.0,17.0,0.67,3.91,2.65,0.0,0.0,17,0,11,0,1.362566667,1.358266667,1.356866667,0.317833333,1.5106,3.053233333,0.6881,1.3592333336666684,1.4124541667500001,0.9920809792361103,1.3888152777916667
2007-11-12 18:00:00,1.158633333,0.128333333,234.8618333,4.933333333,0.0,0.233333333,0.0,2007.0,11.0,12.0,18.0,0.08,3.97,2.58,0.0,0.0,18,0,11,0,1.404566667,1.362566667,1.358266667,0.561966667,1.985766667,3.979066667,1.989266667,1.3751333336666685,1.4080361112083333,0.9918609768958317,1.3930799603333333
2007-11-12 19:00:00,3.178466667,0.250233333,234.4321667,13.63666667,0.0,8.733333333,0.0,2007.0,11.0,12.0,19.0,-0.27,3.97,2.37,0.0,0.0,19,0,11,0,1.158633333,1.404566667,1.362566667,3.031833333,3.7612,4.191233333,2.243766667,1.308588889000002,1.3735722222916664,0.9852620808165,1.388135714297619
2007-11-12 20:00:00,4.759833333,0.231233333,235.347,20.32,0.0,26.53333333,13.46666667,2007.0,11.0,12.0,20.0,-0.29,3.97,2.01,0.0,0.0,20,0,11,0,3.178466667,1.158633333,1.404566667,2.575066667,3.298233333,3.541933333,1.7039,1.9138888890000016,1.3492916667500001,0.9294640794373283,1.3936994047738096
2007-11-12 21:00:00,2.553266667,0.139433333,238.9326667,10.70333333,0.0,9.166666667,5.25,2007.0,11.0,12.0,21.0,-0.35,3.97,1.76,0.0,0.0,21,0,11,0,4.759833333,3.178466667,1.158633333,1.847633333,1.851466667,3.1991,1.680066667,3.032311111000002,1.41019166675,1.0957266662289629,1.4118894841369047
2007-11-12 22:00:00,1.294066667,0.072433333,243.6073333,5.31,0.0,8.45,0.0,2007.0,11.0,12.0,22.0,-0.77,3.97,1.77,0.0,0.0,22,0,11,0,2.553266667,4.759833333,3.178466667,1.854566667,0.691966667,3.126933333,1.706433333,3.4971888890000016,1.4394333334166667,1.1171696448117894,1.4170871031845238
2007-11-12 23:00:00,1.150166667,0.125466667,244.9151667,4.803333333,0.0,12.71666667,0.0,2007.0,11.0,12.0,23.0,-1.13,3.97,1.72,0.0,0.0,23,0,11,0,1.294066667,2.553266667,4.759833333,1.352566667,0.3629,3.344666667,1.2369,2.869055555666668,1.4645208334166666,1.1063627091823822,1.4146325396964285
2007-11-13 00:00:00,0.3737,0.0898,244.179,1.586666667,0.0,0.966666667,0.0,2007.0,11.0,13.0,0.0,-1.21,3.91,1.37,0.0,0.0,0,1,11,0,1.150166667,1.294066667,2.553266667,1.348933333,0.318066667,3.1856,1.7592,1.6658333336666684,1.4973236112083335,1.0837196365734254,1.4141162698571428
2007-11-13 01:00:00,0.291866667,0.049733333,241.1016667,1.236666667,0.0,0.166666667,0.0,2007.0,11.0,13.0,1.0,-0.95,3.85,0.97,0.0,0.0,1,1,11,0,0.3737,1.150166667,1.294066667,1.3406,0.3229,1.5539,1.103566667,0.9393111113333351,1.4996416667499999,1.0811439972472532,1.4058692460476192
2007-11-13 02:00:00,0.2988,0.069466667,242.5071667,1.3,0.0,0.5,0.0,2007.0,11.0,13.0,2.0,-0.55,3.66,1.03,0.01,0.0,2,1,11,0,0.291866667,0.3737,1.150166667,1.356866667,0.8652,0.956666667,1.189966667,0.6052444446666684,1.4983486112083335,1.0826301158061287,1.4010376984285715
2007-11-13 03:00:00,0.3135,0.078633333,241.1186667,1.353333333,0.0,0.35,0.0,2007.0,11.0,13.0,3.0,-0.85,3.54,0.97,0.01,0.0,3,1,11,0,0.2988,0.291866667,0.3737,1.358266667,0.3069,0.457933333,1.048966667,0.32145555566666845,1.4747486112083334,1.1030135779592318,1.395733134934524
2007-11-13 04:00:00,0.9745,0.063133333,239.769,4.066666667,0.0,0.333333333,11.41666667,2007.0,11.0,13.0,4.0,-1.2,3.42,1.38,0.01,0.0,4,1,11,0,0.3135,0.2988,0.291866667,1.362566667,0.315,1.0703,0.592233333,0.3013888890000018,1.4750236112083333,1.1027105352773436,1.391355357154762
2007-11-13 05:00:00,0.3033,0.061733333,241.4533333,1.296666667,0.0,0.516666667,0.0,2007.0,11.0,13.0,5.0,-1.23,3.42,1.78,0.01,0.0,5,1,11,0,0.9745,0.3135,0.2988,1.404566667,0.317833333,0.431033333,0.289666667,0.5289333333333351,1.502502777875,1.0805406992408817,1.393630753982143
2007-11-13 06:00:00,0.956233333,0.0751,242.9978333,4.053333333,0.0,0.083333333,0.0,2007.0,11.0,13.0,6.0,-0.97,3.42,2.12,0.01,0.0,6,1,11,0,0.3033,0.9745,0.3135,1.158633333,0.561966667,0.4169,0.693033333,0.5304333333333351,1.5018972223333333,1.081237324038685,1.3937119047738096
2007-11-13 07:00:00,2.420466667,0.094866667,239.8428333,10.07666667,2.166666667,0.333333333,9.133333333,2007.0,11.0,13.0,7.0,-0.59,3.54,2.4,0.0,0.05,7,1,11,0,0.956233333,0.3033,0.9745,3.178466667,3.031833333,0.424433333,0.944366667,0.7446777776666685,1.5183250000833333,1.069264439913874,1.395278571440476
2007-11-13 08:00:00,2.537266667,0.064266667,235.9841667,10.75,14.13333333,0.0,17.08333333,2007.0,11.0,13.0,8.0,0.42,3.66,2.7,0.0,0.23,8,1,11,0,2.420466667,0.956233333,0.3033,4.759833333,2.575066667,0.4395,2.122033333,1.2266666666666683,1.492851389,1.0384789582214358,1.4040648809642857
2007-11-13 09:00:00,0.805933333,0.0847,239.3871667,3.4,0.0,0.333333333,7.633333333,2007.0,11.0,13.0,9.0,1.79,3.91,3.0,0.0,0.6,9,1,11,0,2.537266667,2.420466667,0.956233333,2.553266667,1.847633333,1.199266667,1.865266667,1.9713222223333349,1.491276389,1.0367935605040814,1.406536507952381
2007-11-13 10:00:00,0.3307,0.063866667,240.1845,1.45,0.0,0.333333333,0.0,2007.0,11.0,13.0,10.0,3.73,4.03,3.43,0.0,0.95,10,1,11,0,0.805933333,2.537266667,2.420466667,1.294066667,1.854566667,1.5636,1.8486,1.9212222223333348,1.4478722223333333,1.0430125914412856,1.400230952392857
2007-11-13 11:00:00,0.333966667,0.066133333,240.5406667,1.46,0.0,0.0,0.0,2007.0,11.0,13.0,11.0,5.44,3.97,4.07,0.0,1.1,11,1,11,0,0.3307,0.805933333,2.537266667,1.150166667,1.352566667,1.657933333,3.214033333,1.224633333333335,1.384377777875,1.0633631522386935,1.391195833345238
2007-11-13 12:00:00,0.345766667,0.085133333,242.2465,1.516666667,0.0,0.35,0.0,2007.0,11.0,13.0,12.0,6.23,3.78,4.83,0.0,0.77,12,1,11,0,0.333966667,0.3307,0.805933333,0.3737,1.348933333,1.7268,2.8554,0.4902000000000018,1.3419361112083334,1.0847994790624373,1.3740525793809524
2007-11-13 13:00:00,1.575066667,0.054833333,241.5205,6.74,0.0,19.7,0.0,2007.0,11.0,13.0,13.0,6.19,3.66,5.42,0.0,0.52,13,1,11,0,0.345766667,0.333966667,0.3307,0.291866667,1.3406,0.5882,2.223566667,0.33681111133333513,1.300137500125,1.1036804348444258,1.359114285732143
2007-11-13 14:00:00,2.01,0.172666667,242.2875,8.396666667,0.0,2.7,15.73333333,2007.0,11.0,13.0,14.0,5.75,3.72,5.41,0.02,0.15,14,1,11,0,1.575066667,0.345766667,0.333966667,0.2988,1.356866667,0.3302,1.426533333,0.7516000003333351,1.3099069445833333,1.105090981416081,1.355254166684524
2007-11-13 15:00:00,4.638666667,0.1422,238.6675,19.56,0.0,31.7,17.46666667,2007.0,11.0,13.0,15.0,4.65,3.91,4.85,0.04,0.02,15,1,11,0,2.01,1.575066667,0.345766667,0.3135,1.358266667,1.127466667,1.433833333,1.3102777780000017,1.3371208334583333,1.1143013125513261,1.3587271825595237
2007-11-13 16:00:00,3.218,0.182366667,241.4621667,13.50666667,0.0,13.83333333,17.86666667,2007.0,11.0,13.0,16.0,3.69,4.03,5.76,0.17,0.0,16,1,11,0,4.638666667,2.01,1.575066667,0.9745,1.362566667,0.8602,0.766666667,2.7412444446666684,1.4738041667916668,1.3023345640837611,1.3778035714523809
2007-11-13 17:00:00,3.215933333,0.131233333,240.3473333,13.39,0.0,8.65,17.7,2007.0,11.0,13.0,17.0,2.83,4.15,6.7,0.45,0.0,17,1,11,0,3.218,4.638666667,2.01,0.3033,1.404566667,1.5106,0.732566667,3.288888889000001,1.5511138889999998,1.3496559074242274,1.3923948412916667
2007-11-13 18:00:00,3.213966667,0.103566667,240.2881667,13.32333333,0.0,0.35,17.7,2007.0,11.0,13.0,18.0,1.37,4.09,7.26,1.07,0.0,18,1,11,0,3.215933333,3.218,4.638666667,0.956233333,1.158633333,1.985766667,1.525433333,3.6908666666666683,1.6265875000833334,1.3911142216067884,1.4071767857321429
